studyName,Event,"Datetime GMT","Latitude dec. deg. (º)","Longitude dec. deg. (º)","Julian day",Station,"Irradiance (%)","Depth (m)","Phosphate (µmol/L)","Silicate (µmol/L)","Nitrite (µmol/L)","Nitrate (µmol/L)","Ammonium (µmol/L)","Nitrite and Nitrate (µmol/L)",Notes
PAL0506,,"2006-03-28 15:45:00",-64.7691,-64.0744,87,B,5,17,1.694,68,0.03,18.8,1.339,,
PAL0506,,"2006-03-28 15:45:00",-64.7691,-64.0744,87,B,0.05,40,1.812,70.95,0.039,19.38,1.565,,
PAL0506,,"2006-03-31 15:47:00",-64.815,-64.0412,90,E,100,0,1.989,69.04,0.022,24.34,1.301,,
PAL0506,,"2006-03-31 15:47:00",-64.815,-64.0412,90,E,50,5,2,71.35,0.027,24.51,1.297,,
PAL0506,,"2006-03-31 15:47:00",-64.815,-64.0412,90,E,25,10,2.019,71.35,0.036,24.62,1.37,,
PAL0506,,"2006-03-31 15:47:00",-64.815,-64.0412,90,E,10,19,2.007,70.71,0.026,24.59,1.256,,
PAL0506,,"2006-03-31 15:47:00",-64.815,-64.0412,90,E,5,27,1.955,70.31,0.014,23.93,1.197,,
PAL0506,,"2006-03-31 15:47:00",-64.815,-64.0412,90,E,0.5,56,1.868,68.4,0.019,23.08,1.308,,
PAL0506,,"2006-03-31 17:18:00",-64.7803,-64.0773,90,B,100,0,2.004,73.42,0.015,23.55,1.398,,
PAL0506,,"2006-03-31 17:18:00",-64.7803,-64.0773,90,B,50,2,2.015,71.11,0.023,23.67,1.03,,
PAL0506,,"2006-03-31 17:18:00",-64.7803,-64.0773,90,B,25,6,2.062,73.58,0.013,24.92,0.926,,
PAL0506,,"2006-03-31 17:18:00",-64.7803,-64.0773,90,B,10,13,2.038,77.56,0,24.91,1.013,,
PAL0506,,"2006-03-31 17:18:00",-64.7803,-64.0773,90,B,5,19,2.109,77.96,0.004,24.87,1.249,,
PAL0506,,"2006-03-31 17:18:00",-64.7803,-64.0773,90,B,0.05,41,2.053,82.11,0.015,24.86,1.356,,
PAL0506,,"2006-04-03 14:26:00",-64.816,-64.0418,93,E,100,0,2.023,73.42,0.025,24.76,1.186,,
PAL0506,,"2006-04-03 14:26:00",-64.816,-64.0418,93,E,50,9,2.056,73.82,0.017,25.02,1.068,,
PAL0506,,"2006-04-03 14:26:00",-64.816,-64.0418,93,E,25,16,2.038,73.18,0.024,25.06,1.044,,
PAL0506,,"2006-04-03 14:26:00",-64.816,-64.0418,93,E,10,28,2.049,72.94,0.032,25.09,1.183,,
PAL0506,,"2006-04-03 14:26:00",-64.816,-64.0418,93,E,5,35,2.075,79.32,0.024,25.06,1.061,,
PAL0506,,"2006-04-03 14:26:00",-64.816,-64.0418,93,E,0.5,63,2.068,72.62,0.107,25.1,1.165,,
PAL0506,,"2006-04-03 16:11:00",-64.7802,-64.0762,93,B,100,0,2.116,72.3,0.042,24.83,1.263,,
PAL0506,,"2006-04-03 16:11:00",-64.7802,-64.0762,93,B,50,2,2.086,72.38,0.034,24.79,1.162,,
PAL0506,,"2006-04-03 16:11:00",-64.7802,-64.0762,93,B,25,7,2.135,72.3,0.027,25.05,1.068,,
PAL0506,,"2006-04-03 16:11:00",-64.7802,-64.0762,93,B,10,14,2.056,72.46,0.023,24.93,1.033,,
PAL0506,,"2006-04-03 16:11:00",-64.7802,-64.0762,93,B,5,20,2.053,72.07,0.024,24.72,1.051,,
PAL0506,,"2006-04-03 16:11:00",-64.7802,-64.0762,93,B,0.05,45,2.083,73.1,0.02,25.19,1.009,,
PAL0607,4,"2006-10-17 14:57:00",-64.78,-64.078,290,B,100,0,2.25,83.6,0.094,28.452,-999,28.5,
PAL0607,4,"2006-10-17 14:57:00",-64.78,-64.078,290,B,50,5,2.34,85.8,0.098,28.646,-999,28.7,
PAL0607,4,"2006-10-17 14:57:00",-64.78,-64.078,290,B,25,10,2.33,86.5,0.089,28.809,-999,28.9,
PAL0607,4,"2006-10-17 14:57:00",-64.78,-64.078,290,B,10,20,2.33,84.4,0.077,28.884,-999,29,
PAL0607,4,"2006-10-17 14:57:00",-64.78,-64.078,290,B,5,30,2.4,85.5,0.08,29.412,-999,29.5,
PAL0607,4,"2006-10-17 14:57:00",-64.78,-64.078,290,B,0.5,50,2.45,87.4,0.086,30.081,-999,30.2,
PAL0607,9,"2006-10-20 17:26:00",-64.779,-64.072,293,B,100,0,2.38,86.3,0.101,28.228,-999,28.3,
PAL0607,9,"2006-10-20 17:26:00",-64.779,-64.072,293,B,50,6,2.41,88.9,0.088,28.378,-999,28.5,
PAL0607,9,"2006-10-20 17:26:00",-64.779,-64.072,293,B,25,15,2.44,88.3,0.091,28.09,-999,28.2,
PAL0607,9,"2006-10-20 17:26:00",-64.779,-64.072,293,B,10,29,2.45,87.2,0.086,27.773,-999,27.9,
PAL0607,9,"2006-10-20 17:26:00",-64.779,-64.072,293,B,5,40,2.44,88,0.078,28.237,-999,28.3,
PAL0607,9,"2006-10-20 17:26:00",-64.779,-64.072,293,B,0.5,50,2.39,85.9,0.089,27.8,-999,27.9,
PAL0607,11,"2006-10-23 15:51:00",-64.815,-64.044,296,E,100,0,2.39,85.7,0.078,27.564,-999,27.6,
PAL0607,11,"2006-10-23 15:51:00",-64.815,-64.044,296,E,50,7,2.48,87.9,0.099,27.626,-999,27.7,
PAL0607,11,"2006-10-23 15:51:00",-64.815,-64.044,296,E,25,16,2.48,88.7,0.083,27.55,-999,27.6,
PAL0607,11,"2006-10-23 15:51:00",-64.815,-64.044,296,E,10,31,-999,88,0.087,27.42,-999,27.5,
PAL0607,11,"2006-10-23 15:51:00",-64.815,-64.044,296,E,5,42,2.48,88.1,0.082,27.571,-999,27.7,
PAL0607,11,"2006-10-23 15:51:00",-64.815,-64.044,296,E,0.5,86,2.5,88,0.078,28.143,-999,28.2,
PAL0607,12,"2006-10-23 22:15:00",-64.781,-64.073,296,B,100,0,2.49,88.7,0.09,27.733,-999,27.8,
PAL0607,12,"2006-10-23 22:15:00",-64.781,-64.073,296,B,50,5,2.41,88.5,0.097,26.965,-999,27.1,
PAL0607,12,"2006-10-23 22:15:00",-64.781,-64.073,296,B,25,12,2.41,88.2,0.089,26.69,-999,26.8,
PAL0607,12,"2006-10-23 22:15:00",-64.781,-64.073,296,B,10,24,2.45,88.1,0.093,26.507,-999,26.6,
PAL0607,12,"2006-10-23 22:15:00",-64.781,-64.073,296,B,5,34,2.43,84.7,0.099,27.106,-999,27.2,
PAL0607,12,"2006-10-23 22:15:00",-64.781,-64.073,296,B,0.5,64,2.29,82.7,0.087,28.181,-999,28.3,
PAL0607,15,"2006-10-27 14:24:00",-64.778,-64.07,300,B,100,0,2.12,83.6,0.096,28.474,-999,28.6,
PAL0607,15,"2006-10-27 14:24:00",-64.778,-64.07,300,B,50,5,2.16,84.1,0.086,28.181,-999,28.3,
PAL0607,15,"2006-10-27 14:24:00",-64.778,-64.07,300,B,25,12,2.18,84,0.084,28.149,-999,28.2,
PAL0607,15,"2006-10-27 14:24:00",-64.778,-64.07,300,B,10,21,2.2,83.8,0.086,28.063,-999,28.1,
PAL0607,15,"2006-10-27 14:24:00",-64.778,-64.07,300,B,5,30,2.27,83.6,0.076,28.3,-999,28.4,
PAL0607,15,"2006-10-27 14:24:00",-64.778,-64.07,300,B,0.5,65,2.38,86.7,0.072,29.651,-999,29.7,
PAL0607,17,"2006-11-01 13:35:00",-64.815,-64.038,305,E,100,0,2.19,83.7,0.081,27.594,-999,27.7,
PAL0607,17,"2006-11-01 13:35:00",-64.815,-64.038,305,E,50,5,2.32,86.1,0.084,28.41,-999,28.5,
PAL0607,17,"2006-11-01 13:35:00",-64.815,-64.038,305,E,25,12,2.22,82.3,0.091,27.119,-999,27.2,
PAL0607,17,"2006-11-01 13:35:00",-64.815,-64.038,305,E,10,23,2.23,83.5,0.087,27.407,-999,27.5,
PAL0607,17,"2006-11-01 13:35:00",-64.815,-64.038,305,E,5,31,2.26,83.6,0.09,27.371,-999,27.5,
PAL0607,17,"2006-11-01 13:35:00",-64.815,-64.038,305,E,0.5,59,2.27,83.9,0.085,27.827,-999,27.9,
PAL0607,18,"2006-11-01 16:04:00",-64.78,-64.074,305,B,100,0,2.19,83,0.095,26.891,-999,27,
PAL0607,18,"2006-11-01 16:04:00",-64.78,-64.074,305,B,50,5,2.24,83.4,0.088,27.329,-999,27.4,
PAL0607,18,"2006-11-01 16:04:00",-64.78,-64.074,305,B,25,12,2.3,83.8,0.086,27.42,-999,27.5,
PAL0607,18,"2006-11-01 16:04:00",-64.78,-64.074,305,B,10,21,2.25,84.4,0.077,27.712,-999,27.8,
PAL0607,18,"2006-11-01 16:04:00",-64.78,-64.074,305,B,5,30,2.33,84.5,0.078,28.092,-999,28.2,
PAL0607,18,"2006-11-01 16:04:00",-64.78,-64.074,305,B,0.5,65,2.34,83.6,0.074,27.927,-999,28,
PAL0607,20,"2006-11-03 13:02:00",-64.815,-64.04,307,E,100,0,2.33,84.7,0.077,27.697,-999,27.8,
PAL0607,20,"2006-11-03 13:02:00",-64.815,-64.04,307,E,50,6,2.22,84.5,0.095,26.733,-999,26.8,
PAL0607,20,"2006-11-03 13:02:00",-64.815,-64.04,307,E,25,14,2.27,84.1,0.083,26.886,-999,27,
PAL0607,20,"2006-11-03 13:02:00",-64.815,-64.04,307,E,10,26,2.32,84.8,-999,-999,-999,27.5,
PAL0607,20,"2006-11-03 13:02:00",-64.815,-64.04,307,E,5,35,2.32,84.2,-999,-999,-999,27.5,
PAL0607,20,"2006-11-03 13:02:00",-64.815,-64.04,307,E,0.5,74,2.49,90.6,-999,-999,-999,29.3,
PAL0607,21,"2006-11-03 15:07:00",-64.78,-64.075,307,B,100,0,2.19,82.3,0.106,27.593,-999,27.7,
PAL0607,21,"2006-11-03 15:07:00",-64.78,-64.075,307,B,50,5,2.2,83.1,0.105,27.245,-999,27.3,
PAL0607,21,"2006-11-03 15:07:00",-64.78,-64.075,307,B,25,12,2.21,83.7,0.101,27.932,-999,28,
PAL0607,21,"2006-11-03 15:07:00",-64.78,-64.075,307,B,10,21,2.24,83.3,0.086,28.25,-999,28.3,
PAL0607,21,"2006-11-03 15:07:00",-64.78,-64.075,307,B,5,30,2.22,82.7,0.089,28.287,-999,28.4,
PAL0607,21,"2006-11-03 15:07:00",-64.78,-64.075,307,B,0.5,65,2.29,85.4,0.087,29.329,-999,29.4,
PAL0607,23,"2006-11-06 14:31:00",-64.815,-64.04,310,E,100,0,2.22,85,0.1,28.202,-999,28.3,
PAL0607,23,"2006-11-06 14:31:00",-64.815,-64.04,310,E,50,6,2.18,84.9,0.097,27.893,-999,28,
PAL0607,23,"2006-11-06 14:31:00",-64.815,-64.04,310,E,25,14,2.19,84.8,0.097,27.983,-999,28.1,
PAL0607,23,"2006-11-06 14:31:00",-64.815,-64.04,310,E,10,26,2.18,84.7,0.095,27.966,-999,28.1,
PAL0607,23,"2006-11-06 14:31:00",-64.815,-64.04,310,E,5,35,2.26,84.2,0.091,28.314,-999,28.4,
PAL0607,23,"2006-11-06 14:31:00",-64.815,-64.04,310,E,0.5,74,2.34,87.7,0.083,30.085,-999,30.2,
PAL0607,24,"2006-11-06 15:58:00",-64.78,-64.074,310,B,100,0,2.11,84,0.109,27.515,-999,27.6,
PAL0607,24,"2006-11-06 15:58:00",-64.78,-64.074,310,B,50,5,2.16,84.4,0.112,27.304,-999,27.4,
PAL0607,24,"2006-11-06 15:58:00",-64.78,-64.074,310,B,25,12,2.16,84.4,0.099,27.363,-999,27.5,
PAL0607,24,"2006-11-06 15:58:00",-64.78,-64.074,310,B,10,21,2.17,86.3,0.101,27.467,-999,27.6,
PAL0607,24,"2006-11-06 15:58:00",-64.78,-64.074,310,B,5,30,2.09,85.1,0.108,27.482,-999,27.6,
PAL0607,24,"2006-11-06 15:58:00",-64.78,-64.074,310,B,0.5,65,2.31,86.9,0.088,29.05,-999,29.1,
PAL0607,27,"2006-11-10 15:23:00",-64.815,-64.041,314,E,100,0,2.17,85,0.112,27.21,-999,27.3,
PAL0607,27,"2006-11-10 15:23:00",-64.815,-64.041,314,E,50,7,2.17,85.1,0.104,27.28,-999,27.4,
PAL0607,27,"2006-11-10 15:23:00",-64.815,-64.041,314,E,25,14,2.18,85.1,0.092,27.304,-999,27.4,
PAL0607,27,"2006-11-10 15:23:00",-64.815,-64.041,314,E,10,25,2.25,85.6,0.079,27.97,-999,28,
PAL0607,27,"2006-11-10 15:23:00",-64.815,-64.041,314,E,5,30,2.24,86.1,0.083,28.05,-999,28.1,
PAL0607,27,"2006-11-10 15:23:00",-64.815,-64.041,314,E,0.5,64,2.27,87.1,0.079,28.544,-999,28.6,
PAL0607,28,"2006-11-10 16:45:00",-64.78,-64.073,314,B,100,0,2.13,81.1,0.135,27.142,-999,27.3,
PAL0607,28,"2006-11-10 16:45:00",-64.78,-64.073,314,B,50,4,2.15,84.3,0.111,27.347,-999,27.5,
PAL0607,28,"2006-11-10 16:45:00",-64.78,-64.073,314,B,25,10,2.17,83.8,0.094,27.528,-999,27.6,
PAL0607,28,"2006-11-10 16:45:00",-64.78,-64.073,314,B,10,20,2.22,83.9,0.091,27.832,-999,27.9,
PAL0607,28,"2006-11-10 16:45:00",-64.78,-64.073,314,B,5,29,2.24,84.8,0.08,28.604,-999,28.7,
PAL0607,28,"2006-11-10 16:45:00",-64.78,-64.073,314,B,0.5,61,2.23,84.7,0.095,27.812,-999,27.9,
PAL0607,30,"2006-11-13 13:53:00",-64.816,-64.041,317,E,100,0,2.23,84.7,0.095,27.812,-999,27.9,
PAL0607,30,"2006-11-13 13:53:00",-64.816,-64.041,317,E,50,9,2.22,84.9,0.093,27.423,-999,27.5,
PAL0607,30,"2006-11-13 13:53:00",-64.816,-64.041,317,E,25,18,2.21,85,0.085,27.215,-999,27.3,
PAL0607,30,"2006-11-13 13:53:00",-64.816,-64.041,317,E,10,30,2.22,85.7,0.078,27.338,-999,27.4,
PAL0607,30,"2006-11-13 13:53:00",-64.816,-64.041,317,E,5,38,2.27,85.5,0.074,27.807,-999,27.9,
PAL0607,30,"2006-11-13 13:53:00",-64.816,-64.041,317,E,0.5,74,2.33,88.8,0.072,28.487,-999,28.6,
PAL0607,31,"2006-11-14 12:56:00",-64.78,-64.073,318,B,100,0,2.17,85.3,0.119,26.439,-999,26.6,
PAL0607,31,"2006-11-14 12:56:00",-64.78,-64.073,318,B,50,5,2.21,87.1,0.1,26.983,-999,27.1,
PAL0607,31,"2006-11-14 12:56:00",-64.78,-64.073,318,B,25,14,2.23,86.8,0.101,26.964,-999,27.1,
PAL0607,31,"2006-11-14 12:56:00",-64.78,-64.073,318,B,10,25,2.25,87.3,0.092,27.176,-999,27.3,
PAL0607,31,"2006-11-14 12:56:00",-64.78,-64.073,318,B,5,34,2.32,88.4,0.077,27.83,-999,27.9,
PAL0607,31,"2006-11-14 12:56:00",-64.78,-64.073,318,B,0.5,69,2.42,91.9,0.066,28.812,-999,28.9,
PAL0607,34,"2006-11-16 12:50:00",-64.815,-64.041,320,E,100,0,2.23,88.5,0.121,26.895,-999,27,
PAL0607,34,"2006-11-16 12:50:00",-64.815,-64.041,320,E,50,6,2.21,88.3,0.12,26.628,-999,26.7,
PAL0607,34,"2006-11-16 12:50:00",-64.815,-64.041,320,E,25,14,2.22,88.3,0.114,26.86,-999,27,
PAL0607,34,"2006-11-16 12:50:00",-64.815,-64.041,320,E,10,23,2.23,88.7,0.081,27.064,-999,27.1,
PAL0607,34,"2006-11-16 12:50:00",-64.815,-64.041,320,E,5,32,2.37,92.9,0.085,28.092,-999,28.2,
PAL0607,34,"2006-11-16 12:50:00",-64.815,-64.041,320,E,0.5,71,2.41,93.6,0.07,28.714,-999,28.8,
PAL0607,35,"2006-11-16 14:21:00",-64.78,-64.075,320,B,100,0,2.22,83.8,0.114,27.87,-999,28,
PAL0607,35,"2006-11-16 14:21:00",-64.78,-64.075,320,B,50,5,2.21,84,0.105,27.957,-999,28.1,
PAL0607,35,"2006-11-16 14:21:00",-64.78,-64.075,320,B,25,10,2.24,85,0.099,27.85,-999,27.9,
PAL0607,35,"2006-11-16 14:21:00",-64.78,-64.075,320,B,10,22,2.25,86.3,0.09,28.078,-999,28.2,
PAL0607,35,"2006-11-16 14:21:00",-64.78,-64.075,320,B,5,30,2.25,86.9,0.089,28.24,-999,28.3,
PAL0607,35,"2006-11-16 14:21:00",-64.78,-64.075,320,B,0.5,64,2.36,88.6,0.068,29.292,-999,29.4,
PAL0607,42,"2006-11-20 13:35:00",-64.815,-64.04,324,E,100,0,2.23,86.7,0.123,27.011,-999,27.1,
PAL0607,42,"2006-11-20 13:35:00",-64.815,-64.04,324,E,50,5,2.21,86.8,0.107,26.733,-999,26.8,
PAL0607,42,"2006-11-20 13:35:00",-64.815,-64.04,324,E,25,15,2.21,87.2,0.101,26.755,-999,26.9,
PAL0607,42,"2006-11-20 13:35:00",-64.815,-64.04,324,E,10,26,2.18,86.8,0.091,26.643,-999,26.7,
PAL0607,42,"2006-11-20 13:35:00",-64.815,-64.04,324,E,5,35,2.19,86.9,0.086,26.416,-999,26.5,
PAL0607,42,"2006-11-20 13:35:00",-64.815,-64.04,324,E,0.5,64,2.29,93.1,0.067,27.414,-999,27.5,
PAL0607,43,"2006-11-20 15:22:00",-64.779,-64.073,324,B,100,0,2.19,84.9,0.154,25.799,-999,26,
PAL0607,43,"2006-11-20 15:22:00",-64.779,-64.073,324,B,50,7,2.16,85.3,0.154,25.813,-999,26,
PAL0607,43,"2006-11-20 15:22:00",-64.779,-64.073,324,B,25,15,2.19,85.9,0.124,25.662,-999,25.8,
PAL0607,43,"2006-11-20 15:22:00",-64.779,-64.073,324,B,10,25,2.18,85.6,0.123,25.769,-999,25.9,
PAL0607,43,"2006-11-20 15:22:00",-64.779,-64.073,324,B,5,34,2.19,85.7,0.106,25.49,-999,25.6,
PAL0607,43,"2006-11-20 15:22:00",-64.779,-64.073,324,B,0.5,59,2.24,88.4,0.075,27.01,-999,27.1,
PAL0607,54,"2006-11-23 13:07:00",-64.815,-64.039,327,E,100,0,1.02,90.2,0.128,24.985,-999,25.1,
PAL0607,54,"2006-11-23 13:07:00",-64.815,-64.039,327,E,50,5,2.09,86.7,0.105,24.466,-999,24.6,
PAL0607,54,"2006-11-23 13:07:00",-64.815,-64.039,327,E,25,13,2.13,85.8,0.091,24.77,-999,24.9,
PAL0607,54,"2006-11-23 13:07:00",-64.815,-64.039,327,E,10,25,2.17,85.5,0.086,25.21,-999,25.3,
PAL0607,54,"2006-11-23 13:07:00",-64.815,-64.039,327,E,5,33,2.14,87.7,0.086,25.023,-999,25.1,
PAL0607,54,"2006-11-23 13:07:00",-64.815,-64.039,327,E,0.5,60,2.1,82.3,0.128,25.444,-999,25.6,
PAL0607,55,"2006-11-23 14:27:00",-64.78,-64.073,327,B,100,0,2.1,82.3,0.128,25.444,-999,25.6,
PAL0607,55,"2006-11-23 14:27:00",-64.78,-64.073,327,B,50,5,2.11,82.8,0.12,25.803,-999,25.9,
PAL0607,55,"2006-11-23 14:27:00",-64.78,-64.073,327,B,25,12,2.17,83.8,0.099,25.82,-999,25.9,
PAL0607,55,"2006-11-23 14:27:00",-64.78,-64.073,327,B,10,20,2.14,83.6,0.083,25.988,-999,26.1,
PAL0607,55,"2006-11-23 14:27:00",-64.78,-64.073,327,B,5,27,2.19,83.9,0.087,26.336,-999,26.4,
PAL0607,55,"2006-11-23 14:27:00",-64.78,-64.073,327,B,0.5,50,2.31,85.1,0.073,26.986,-999,27.1,
PAL0607,61,"2006-11-27 13:21:00",-64.815,-64.033,331,E,100,0,2.38,85.8,0.062,27.605,-999,27.7,
PAL0607,61,"2006-11-27 13:21:00",-64.815,-64.033,331,E,50,5,2.31,83.6,0.071,26.561,-999,26.6,
PAL0607,61,"2006-11-27 13:21:00",-64.815,-64.033,331,E,25,11,2.22,82.1,0.074,25.785,-999,25.9,
PAL0607,61,"2006-11-27 13:21:00",-64.815,-64.033,331,E,10,21,2.15,83.9,0.079,25.032,-999,25.1,
PAL0607,61,"2006-11-27 13:21:00",-64.815,-64.033,331,E,5,29,2.16,85.6,0.11,25.044,-999,25.2,
PAL0607,61,"2006-11-27 13:21:00",-64.815,-64.033,331,E,0.5,64,2.17,85,0.13,25.118,-999,25.2,
PAL0607,62,"2006-11-27 16:31:00",-64.78,-64.076,331,B,100,0,2.05,83,0.135,23.579,-999,23.7,
PAL0607,62,"2006-11-27 16:31:00",-64.78,-64.076,331,B,50,4,2.09,83.8,0.114,23.531,-999,23.6,
PAL0607,62,"2006-11-27 16:31:00",-64.78,-64.076,331,B,25,9,2.12,84.2,0.086,23.821,-999,23.9,
PAL0607,62,"2006-11-27 16:31:00",-64.78,-64.076,331,B,10,19,2.24,84.9,0.071,25.529,-999,25.6,
PAL0607,62,"2006-11-27 16:31:00",-64.78,-64.076,331,B,5,26,2.21,85.1,0.074,25.893,-999,26,
PAL0607,62,"2006-11-27 16:31:00",-64.78,-64.076,331,B,0.5,64,2.53,92.3,0.06,28.562,-999,28.6,
PAL0607,73,"2006-11-30 13:12:00",-64.815,-64.039,334,E,100,0,1.85,86.6,0.136,21.503,-999,21.6,
PAL0607,73,"2006-11-30 13:12:00",-64.815,-64.039,334,E,50,4,1.82,86.2,0.126,21.157,-999,21.3,
PAL0607,73,"2006-11-30 13:12:00",-64.815,-64.039,334,E,25,9,2.02,86.6,0.114,23.164,-999,23.3,
PAL0607,73,"2006-11-30 13:12:00",-64.815,-64.039,334,E,10,18,2.23,89.4,0.062,25.779,-999,25.8,
PAL0607,73,"2006-11-30 13:12:00",-64.815,-64.039,334,E,5,26,2.3,87,0.069,26.279,-999,26.3,
PAL0607,73,"2006-11-30 13:12:00",-64.815,-64.039,334,E,1,50,2.35,88.3,0.067,26.762,-999,26.8,
PAL0607,74,"2006-11-30 15:05:00",-64.779,-64.073,334,B,100,0,1.79,79.6,0.15,23.97,-999,24.1,
PAL0607,74,"2006-11-30 15:05:00",-64.779,-64.073,334,B,50,5,1.79,79.7,0.141,23.868,-999,24,
PAL0607,74,"2006-11-30 15:05:00",-64.779,-64.073,334,B,25,9,1.8,80.3,0.129,23.934,-999,24.1,
PAL0607,74,"2006-11-30 15:05:00",-64.779,-64.073,334,B,10,15,1.9,81.6,0.08,25.481,-999,25.6,
PAL0607,74,"2006-11-30 15:05:00",-64.779,-64.073,334,B,5,22,2.01,83.3,0.073,27.247,-999,27.3,
PAL0607,74,"2006-11-30 15:05:00",-64.779,-64.073,334,B,1,40,2.2,84.4,0.081,29.337,-999,29.4,
PAL0607,79,"2006-12-05 13:28:00",-64.816,-64.044,339,E,100,0,1.84,82,0.089,24.653,-999,24.7,
PAL0607,79,"2006-12-05 13:28:00",-64.816,-64.044,339,E,50,4,1.85,82.4,0.079,24.702,-999,24.8,
PAL0607,79,"2006-12-05 13:28:00",-64.816,-64.044,339,E,25,9,1.94,81.6,0.081,24.685,-999,24.8,
PAL0607,79,"2006-12-05 13:28:00",-64.816,-64.044,339,E,10,16,1.95,81.6,0.1,24.685,-999,24.8,
PAL0607,79,"2006-12-05 13:28:00",-64.816,-64.044,339,E,5,20,1.93,82.6,0.082,24.856,-999,24.9,
PAL0607,79,"2006-12-05 13:28:00",-64.816,-64.044,339,E,0.5,40,1.99,83.5,0.066,25.441,-999,25.5,
PAL0607,80,"2006-12-05 15:20:00",-64.783,-64.072,339,B,100,0,1.79,80.1,0.095,23.499,-999,23.6,
PAL0607,80,"2006-12-05 15:20:00",-64.783,-64.072,339,B,50,4,1.83,81,0.079,24.115,-999,24.2,
PAL0607,80,"2006-12-05 15:20:00",-64.783,-64.072,339,B,25,7,1.92,81.6,0.08,24.539,-999,24.6,
PAL0607,80,"2006-12-05 15:20:00",-64.783,-64.072,339,B,10,13,1.91,81.2,0.081,24.55,-999,24.6,
PAL0607,80,"2006-12-05 15:20:00",-64.783,-64.072,339,B,5,18,1.95,81.8,0.084,24.251,-999,24.3,
PAL0607,80,"2006-12-05 15:20:00",-64.783,-64.072,339,B,0.5,36,1.93,82,0.069,24.67,-999,24.7,
PAL0607,86,"2006-12-07 12:55:00",-64.815,-64.041,341,E,100,0,1.91,81.7,0.076,24.117,-999,24.2,
PAL0607,86,"2006-12-07 12:55:00",-64.815,-64.041,341,E,50,4,1.94,82.1,0.086,24.153,-999,24.2,
PAL0607,86,"2006-12-07 12:55:00",-64.815,-64.041,341,E,25,8,1.97,81.9,0.074,24.534,-999,24.6,
PAL0607,86,"2006-12-07 12:55:00",-64.815,-64.041,341,E,10,15,2,82.1,0.079,24.518,-999,24.6,
PAL0607,86,"2006-12-07 12:55:00",-64.815,-64.041,341,E,5,21,2.03,82.8,0.075,25.11,-999,25.2,
PAL0607,86,"2006-12-07 12:55:00",-64.815,-64.041,341,E,0.5,42,2.08,84.4,0.076,25.538,-999,25.6,
PAL0607,87,"2006-12-07 14:31:00",-64.779,-64.073,341,B,100,0,-999,86.3,0.085,24.595,-999,24.7,
PAL0607,87,"2006-12-07 14:31:00",-64.779,-64.073,341,B,50,3,-999,-999,-999,-999,-999,-999,
PAL0607,87,"2006-12-07 14:31:00",-64.779,-64.073,341,B,25,6,-999,-999,-999,-999,-999,-999,
PAL0607,87,"2006-12-07 14:31:00",-64.779,-64.073,341,B,10,12,-999,-999,-999,-999,-999,-999,
PAL0607,87,"2006-12-07 14:31:00",-64.779,-64.073,341,B,5,17,-999,-999,-999,-999,-999,-999,
PAL0607,87,"2006-12-07 14:31:00",-64.779,-64.073,341,B,0.5,39,-999,-999,-999,-999,-999,-999,
PAL0607,98,"2006-12-12 12:24:00",-64.815,-64.039,346,E,100,0,-999,-999,-999,-999,-999,-999,
PAL0607,98,"2006-12-12 12:24:00",-64.815,-64.039,346,E,50,4,-999,-999,-999,-999,-999,-999,
PAL0607,98,"2006-12-12 12:24:00",-64.815,-64.039,346,E,25,9,-999,-999,-999,-999,-999,-999,
PAL0607,98,"2006-12-12 12:24:00",-64.815,-64.039,346,E,10,17,-999,-999,-999,-999,-999,-999,
PAL0607,98,"2006-12-12 12:24:00",-64.815,-64.039,346,E,5,23,-999,-999,-999,-999,-999,-999,
PAL0607,98,"2006-12-12 12:24:00",-64.815,-64.039,346,E,0.5,53,-999,-999,-999,-999,-999,-999,
PAL0607,99,"2006-12-12 13:39:00",-64.779,-64.073,346,B,100,0,-999,-999,-999,-999,-999,-999,
PAL0607,99,"2006-12-12 13:39:00",-64.779,-64.073,346,B,50,3,-999,-999,-999,-999,-999,-999,
PAL0607,99,"2006-12-12 13:39:00",-64.779,-64.073,346,B,25,7,-999,-999,-999,-999,-999,-999,
PAL0607,99,"2006-12-12 13:39:00",-64.779,-64.073,346,B,10,13,-999,-999,-999,-999,-999,-999,
PAL0607,99,"2006-12-12 13:39:00",-64.779,-64.073,346,B,5,19,-999,-999,-999,-999,-999,-999,
PAL0607,99,"2006-12-12 13:39:00",-64.779,-64.073,346,B,0.5,42,-999,-999,-999,-999,-999,-999,
PAL0607,106,"2006-12-14 12:21:00",-64.8151,-64.04,348,E,100,0,-999,-999,-999,-999,-999,-999,
PAL0607,106,"2006-12-14 12:21:00",-64.815,-64.04,348,E,50,3,-999,-999,-999,-999,-999,-999,
PAL0607,106,"2006-12-14 12:21:00",-64.815,-64.04,348,E,25,7,-999,-999,-999,-999,-999,-999,
PAL0607,106,"2006-12-14 12:21:00",-64.815,-64.04,348,E,10,14,-999,-999,-999,-999,-999,-999,
PAL0607,106,"2006-12-14 12:21:00",-64.815,-64.04,348,E,5,20,1.99,82.5,0.081,25.319,-999,25.4,
PAL0607,106,"2006-12-14 12:21:00",-64.815,-64.04,348,E,0.5,53,2.26,85.2,0.666,28.174,-999,28.8,
